"src_code","trg_code","src_codingsystem","trg_codingsystem"
"NFK","---","flag_fao_cwp","fishingfleet_firms"
"NGA","NGA","flag_fao_cwp","fishingfleet_firms"
"NIC","NIC","flag_fao_cwp","fishingfleet_firms"
"NIU","NIU","flag_fao_cwp","fishingfleet_firms"
"NLD","EUNLD","flag_fao_cwp","fishingfleet_firms"
"NOR","NOR","flag_fao_cwp","fishingfleet_firms"
"NPL","---","flag_fao_cwp","fishingfleet_firms"
"NRU","NRU","flag_fao_cwp","fishingfleet_firms"
"NZL","NZL","flag_fao_cwp","fishingfleet_firms"
"OMN","OMN","flag_fao_cwp","fishingfleet_firms"
"PAK","PAK","flag_fao_cwp","fishingfleet_firms"
"PAN","PAN","flag_fao_cwp","fishingfleet_firms"
"PCN","---","flag_fao_cwp","fishingfleet_firms"
"PER","PER","flag_fao_cwp","fishingfleet_firms"
"PHL","PHL","flag_fao_cwp","fishingfleet_firms"
"PLW","PLW","flag_fao_cwp","fishingfleet_firms"
"PNG","PNG","flag_fao_cwp","fishingfleet_firms"
"POL","EUPOL","flag_fao_cwp","fishingfleet_firms"
"PRI","PRI","flag_fao_cwp","fishingfleet_firms"
"PRK","---","flag_fao_cwp","fishingfleet_firms"
"PRT","EUPRT","flag_fao_cwp","fishingfleet_firms"
"PRY","---","flag_fao_cwp","fishingfleet_firms"
"PSE","PSE","flag_fao_cwp","fishingfleet_firms"
"PYF","PYF","flag_fao_cwp","fishingfleet_firms"
"QAT","QAT","flag_fao_cwp","fishingfleet_firms"
"REU","---","flag_fao_cwp","fishingfleet_firms"
"ROU","EUROU","flag_fao_cwp","fishingfleet_firms"
"RUS","RUS","flag_fao_cwp","fishingfleet_firms"
"RWA","---","flag_fao_cwp","fishingfleet_firms"
"SAU","SAU","flag_fao_cwp","fishingfleet_firms"
"SCG","SCG","flag_fao_cwp","fishingfleet_firms"
"SDN","SDN","flag_fao_cwp","fishingfleet_firms"
"SEN","SEN","flag_fao_cwp","fishingfleet_firms"
"SGP","SGP","flag_fao_cwp","fishingfleet_firms"
"SHN","SHN","flag_fao_cwp","fishingfleet_firms"
"SJM","---","flag_fao_cwp","fishingfleet_firms"
"SLB","SLB","flag_fao_cwp","fishingfleet_firms"
"SLE","SLE","flag_fao_cwp","fishingfleet_firms"
"SLV","SLV","flag_fao_cwp","fishingfleet_firms"
"SMR","---","flag_fao_cwp","fishingfleet_firms"
"SOM","SOM","flag_fao_cwp","fishingfleet_firms"
"SPM","SPM","flag_fao_cwp","fishingfleet_firms"
"SRB","SRB","flag_fao_cwp","fishingfleet_firms"
"SSD","---","flag_fao_cwp","fishingfleet_firms"
"STP","STP","flag_fao_cwp","fishingfleet_firms"
"SUN","SUN","flag_fao_cwp","fishingfleet_firms"
"SUR","SUR","flag_fao_cwp","fishingfleet_firms"
"SVK","---","flag_fao_cwp","fishingfleet_firms"
"SVN","EUSVN","flag_fao_cwp","fishingfleet_firms"
"SWE","EUSWE","flag_fao_cwp","fishingfleet_firms"
"SWZ","---","flag_fao_cwp","fishingfleet_firms"
"SXM","---","flag_fao_cwp","fishingfleet_firms"
"SYC","SYC","flag_fao_cwp","fishingfleet_firms"
"SYR","SYR","flag_fao_cwp","fishingfleet_firms"
"TCA","TCA","flag_fao_cwp","fishingfleet_firms"
"TCD","---","flag_fao_cwp","fishingfleet_firms"
"TGO","TGO","flag_fao_cwp","fishingfleet_firms"
"THA","THA","flag_fao_cwp","fishingfleet_firms"
"TJK","---","flag_fao_cwp","fishingfleet_firms"
"TKL","---","flag_fao_cwp","fishingfleet_firms"
"TKM","TKM","flag_fao_cwp","fishingfleet_firms"
"TLS","TLS","flag_fao_cwp","fishingfleet_firms"
"TON","TON","flag_fao_cwp","fishingfleet_firms"
"TTO","TTO","flag_fao_cwp","fishingfleet_firms"
"TUN","TUN","flag_fao_cwp","fishingfleet_firms"
"TUR","TUR","flag_fao_cwp","fishingfleet_firms"
"TUV","TUV","flag_fao_cwp","fishingfleet_firms"
"TWN","TWN","flag_fao_cwp","fishingfleet_firms"
"TZA","TZA","flag_fao_cwp","fishingfleet_firms"
"UGA","---","flag_fao_cwp","fishingfleet_firms"
"UKR","UKR","flag_fao_cwp","fishingfleet_firms"
"UNK","---","flag_fao_cwp","fishingfleet_firms"
"URY","URY","flag_fao_cwp","fishingfleet_firms"
"USA","USA","flag_fao_cwp","fishingfleet_firms"
"UZB","---","flag_fao_cwp","fishingfleet_firms"
"VCT","VCT","flag_fao_cwp","fishingfleet_firms"
"VEN","VEN","flag_fao_cwp","fishingfleet_firms"
"VGB","VGB","flag_fao_cwp","fishingfleet_firms"
"VIR","VIR","flag_fao_cwp","fishingfleet_firms"
"VNM","VNM","flag_fao_cwp","fishingfleet_firms"
"VUT","VUT","flag_fao_cwp","fishingfleet_firms"
"WLF","WLF","flag_fao_cwp","fishingfleet_firms"
"WSM","WSM","flag_fao_cwp","fishingfleet_firms"
"YEM","YEM","flag_fao_cwp","fishingfleet_firms"
"YUG","YUG","flag_fao_cwp","fishingfleet_firms"
"ZAF","ZAF","flag_fao_cwp","fishingfleet_firms"
"ZMB","---","flag_fao_cwp","fishingfleet_firms"
"ZWE","---","flag_fao_cwp","fishingfleet_firms"
