src_code,trg_code,src_codingsystem,trg_codingsystem
Syria,SYR,flag_iccat_from_ncandcas,flag_fao_cwp
Tanzania,TZA,flag_iccat_from_ncandcas,flag_fao_cwp
Thailand,THA,flag_iccat_from_ncandcas,flag_fao_cwp
Togo,TGO,flag_iccat_from_ncandcas,flag_fao_cwp
Tonga,TON,flag_iccat_from_ncandcas,flag_fao_cwp
Trinidad and Tobago,TTO,flag_iccat_from_ncandcas,flag_fao_cwp
Tunisie,TUN,flag_iccat_from_ncandcas,flag_fao_cwp
Turkey,TUR,flag_iccat_from_ncandcas,flag_fao_cwp
Tuvalu,TUV,flag_iccat_from_ncandcas,flag_fao_cwp
U.S.A.,USA,flag_iccat_from_ncandcas,flag_fao_cwp
U.S.S.R.,SUN,flag_iccat_from_ncandcas,flag_fao_cwp
UK.Bermuda,BMU,flag_iccat_from_ncandcas,flag_fao_cwp
UK.British Virgin Islands,VGB,flag_iccat_from_ncandcas,flag_fao_cwp
UK.Sta Helena,SHN,flag_iccat_from_ncandcas,flag_fao_cwp
UK.Turks and Caicos,TCA,flag_iccat_from_ncandcas,flag_fao_cwp
US Virgin Islands,VIR,flag_iccat_from_ncandcas,flag_fao_cwp
Ukraine,UKR,flag_iccat_from_ncandcas,flag_fao_cwp
Unclassified flag,NEI,flag_iccat_from_ncandcas,flag_fao_cwp
United Arab Emirates,ARE,flag_iccat_from_ncandcas,flag_fao_cwp
Uruguay,URY,flag_iccat_from_ncandcas,flag_fao_cwp
Vanuatu,VUT,flag_iccat_from_ncandcas,flag_fao_cwp
Venezuela,VEN,flag_iccat_from_ncandcas,flag_fao_cwp
Vietnam,VNM,flag_iccat_from_ncandcas,flag_fao_cwp
Yugoslavia Fed.,YUG,flag_iccat_from_ncandcas,flag_fao_cwp
