src_code,trg_code,src_codingsystem,trg_codingsystem
SCL,SHK,species_iccat,speciesgroup_tunaatlas
SDP,SHK,species_iccat,speciesgroup_tunaatlas
SDS,SHK,species_iccat,speciesgroup_tunaatlas
SDV,SHK,species_iccat,speciesgroup_tunaatlas
SFA,BILLFIS,species_iccat,speciesgroup_tunaatlas
SFS,BOFOT,species_iccat,speciesgroup_tunaatlas
SHB,SHK,species_iccat,speciesgroup_tunaatlas
SHL,SHK,species_iccat,speciesgroup_tunaatlas
SHM,SCOOT,species_iccat,speciesgroup_tunaatlas
SHO,SHK,species_iccat,speciesgroup_tunaatlas
SHX,SHK,species_iccat,speciesgroup_tunaatlas
SIE,SPMA,species_iccat,speciesgroup_tunaatlas
SKH,SHK,species_iccat,speciesgroup_tunaatlas
SKJ,TUNTROP,species_iccat,speciesgroup_tunaatlas
SLT,TUNTEMP,species_iccat,speciesgroup_tunaatlas
SMA,SHK,species_iccat,speciesgroup_tunaatlas
SMD,SHK,species_iccat,speciesgroup_tunaatlas
SMT,TUNOTH,species_iccat,speciesgroup_tunaatlas
SOR,SHK,species_iccat,speciesgroup_tunaatlas
SPF,BILLFIS,species_iccat,speciesgroup_tunaatlas
SPJ,SHK,species_iccat,speciesgroup_tunaatlas
SPK,SHK,species_iccat,speciesgroup_tunaatlas
SPL,SHK,species_iccat,speciesgroup_tunaatlas
SPN,SHK,species_iccat,speciesgroup_tunaatlas
SPY,SHK,species_iccat,speciesgroup_tunaatlas
SPZ,SHK,species_iccat,speciesgroup_tunaatlas
SSM,SPMA,species_iccat,speciesgroup_tunaatlas
SSP,BILLFIS,species_iccat,speciesgroup_tunaatlas
STS,SPMA,species_iccat,speciesgroup_tunaatlas
STT,RAYS,species_iccat,speciesgroup_tunaatlas
SWO,BILLFIS,species_iccat,speciesgroup_tunaatlas
SYC,SHK,species_iccat,speciesgroup_tunaatlas
SYO,SHK,species_iccat,speciesgroup_tunaatlas
SYR,SHK,species_iccat,speciesgroup_tunaatlas
SYT,SHK,species_iccat,speciesgroup_tunaatlas
SYX,SHK,species_iccat,speciesgroup_tunaatlas
TCR,BOFOT,species_iccat,speciesgroup_tunaatlas
THR,SHK,species_iccat,speciesgroup_tunaatlas
TIG,SHK,species_iccat,speciesgroup_tunaatlas
TRG,BOFOT,species_iccat,speciesgroup_tunaatlas
TRI,BOFOT,species_iccat,speciesgroup_tunaatlas
TRK,SHK,species_iccat,speciesgroup_tunaatlas
TST,BOFOT,species_iccat,speciesgroup_tunaatlas
TUN,SCOOT,species_iccat,speciesgroup_tunaatlas
TUS,SCOOT,species_iccat,speciesgroup_tunaatlas
TUX,SCOOT,species_iccat,speciesgroup_tunaatlas
USE,BOFOT,species_iccat,speciesgroup_tunaatlas
WAH,SCOOT,species_iccat,speciesgroup_tunaatlas
WHM,BILLFIS,species_iccat,speciesgroup_tunaatlas
WSH,SHK,species_iccat,speciesgroup_tunaatlas
YFT,TUNTROP,species_iccat,speciesgroup_tunaatlas
YTC,BOFOT,species_iccat,speciesgroup_tunaatlas
YTL,BOFOT,species_iccat,speciesgroup_tunaatlas
oSks,SHK,species_iccat,speciesgroup_tunaatlas
oSmt,TUNOTH,species_iccat,speciesgroup_tunaatlas
oTun,TUNOTH,species_iccat,speciesgroup_tunaatlas
AWI,BOFOT,species_iccat,speciesgroup_tunaatlas
BAZ,BOFOT,species_iccat,speciesgroup_tunaatlas
BEN,BOFOT,species_iccat,speciesgroup_tunaatlas
HMM,BOFOT,species_iccat,speciesgroup_tunaatlas
CWO,SHK,species_iccat,speciesgroup_tunaatlas
MOP,BOFOT,species_iccat,speciesgroup_tunaatlas
LGH,BOFOT,species_iccat,speciesgroup_tunaatlas
BVP,BOFOT,species_iccat,speciesgroup_tunaatlas
BRZ,BOFOT,species_iccat,speciesgroup_tunaatlas
DWH,CETAC,species_iccat,speciesgroup_tunaatlas
TTH,TURT,species_iccat,speciesgroup_tunaatlas
TTX,TURT,species_iccat,speciesgroup_tunaatlas
LHZ,BIRDS,species_iccat,speciesgroup_tunaatlas
