src_code,trg_code,src_codingsystem,trg_codingsystem
SL,SLE,country_and_territory_iso2,country_and_territory_iso3
SI,SVN,country_and_territory_iso2,country_and_territory_iso3
SK,SVK,country_and_territory_iso2,country_and_territory_iso3
SG,SGP,country_and_territory_iso2,country_and_territory_iso3
SO,SOM,country_and_territory_iso2,country_and_territory_iso3
ZA,ZAF,country_and_territory_iso2,country_and_territory_iso3
ES,ESP,country_and_territory_iso2,country_and_territory_iso3
EH,ESH,country_and_territory_iso2,country_and_territory_iso3
NA,NA,country_and_territory_iso2,country_and_territory_iso3
SR,SUR,country_and_territory_iso2,country_and_territory_iso3
TJ,TJK,country_and_territory_iso2,country_and_territory_iso3
SZ,SWZ,country_and_territory_iso2,country_and_territory_iso3
SE,SWE,country_and_territory_iso2,country_and_territory_iso3
CH,CHE,country_and_territory_iso2,country_and_territory_iso3
SY,SYR,country_and_territory_iso2,country_and_territory_iso3
TM,TKM,country_and_territory_iso2,country_and_territory_iso3
TW,TWN,country_and_territory_iso2,country_and_territory_iso3
TZ,TZA,country_and_territory_iso2,country_and_territory_iso3
TH,THA,country_and_territory_iso2,country_and_territory_iso3
TG,TGO,country_and_territory_iso2,country_and_territory_iso3
TK,TKL,country_and_territory_iso2,country_and_territory_iso3
TO,TON,country_and_territory_iso2,country_and_territory_iso3
TT,TTO,country_and_territory_iso2,country_and_territory_iso3
OM,OMN,country_and_territory_iso2,country_and_territory_iso3
TN,TUN,country_and_territory_iso2,country_and_territory_iso3
TR,TUR,country_and_territory_iso2,country_and_territory_iso3
TC,TCA,country_and_territory_iso2,country_and_territory_iso3
AE,ARE,country_and_territory_iso2,country_and_territory_iso3
UG,UGA,country_and_territory_iso2,country_and_territory_iso3
TV,TUV,country_and_territory_iso2,country_and_territory_iso3
SU,SUN,country_and_territory_iso2,country_and_territory_iso3
GB,GBR,country_and_territory_iso2,country_and_territory_iso3
UA,UKR,country_and_territory_iso2,country_and_territory_iso3
US,USA,country_and_territory_iso2,country_and_territory_iso3
UM,UMI,country_and_territory_iso2,country_and_territory_iso3
BF,BFA,country_and_territory_iso2,country_and_territory_iso3
